	Time [s]	Theta 2 (Top Pendulum) (Relative Rotation X) [°]	
15208	5.9809	-17.764	
15209	5.9813	-17.778	
15210	5.9816	-17.79	
15211	5.982	-17.8	
15212	5.9823	-17.809	
15213	5.9827	-17.817	
15214	5.983	-17.823	
15215	5.9834	-17.828	
15216	5.9837	-17.831	
15217	5.9841	-17.832	
15218	5.9845	-17.832	
15219	5.9848	-17.829	
15220	5.9852	-17.826	
15221	5.9856	-17.82	
15222	5.986	-17.813	
15223	5.9863	-17.804	
15224	5.9867	-17.793	
15225	5.9871	-17.78	
15226	5.9875	-17.765	
15227	5.9879	-17.749	
15228	5.9883	-17.731	
15229	5.9887	-17.71	
15230	5.9891	-17.688	
15231	5.9896	-17.664	
15232	5.99	-17.638	
15233	5.9905	-17.61	
15234	5.991	-17.58	
15235	5.9915	-17.548	
15236	5.9921	-17.513	
15237	5.9928	-17.476	
15238	5.9936	-17.434	
15239	5.9944	-17.397	
15240	5.9948	-17.381	
15241	5.9952	-17.366	
15242	5.9957	-17.354	
15243	5.9962	-17.345	
15244	5.9964	-17.342	
15245	5.9967	-17.34	
15246	5.997	-17.338	
15247	5.9973	-17.338	
15248	5.9977	-17.341	
15249	5.998	-17.345	
15250	5.9984	-17.352	
15251	5.9988	-17.362	
15252	5.9992	-17.374	
15253	5.9995	-17.388	
15254	5.9999	-17.405	
15255	6.0001	-17.414	
15256	6.0003	-17.425	
15257	6.0006	-17.439	
15258	6.0009	-17.456	
15259	6.0012	-17.475	
15260	6.0016	-17.496	
15261	6.0019	-17.519	
15262	6.0023	-17.545	
15263	6.0027	-17.572	
15264	6.0031	-17.601	
15265	6.0035	-17.632	
15266	6.0039	-17.666	
15267	6.0044	-17.702	
15268	6.005	-17.744	
15269	6.0056	-17.79	
15270	6.0059	-17.813	
15271	6.0063	-17.837	
15272	6.0067	-17.862	
15273	6.0071	-17.887	
15274	6.0075	-17.911	
15275	6.0079	-17.933	
15276	6.0081	-17.944	
15277	6.0083	-17.956	
15278	6.0086	-17.969	
15279	6.0089	-17.983	
15280	6.0092	-17.996	
15281	6.0095	-18.009	
15282	6.0099	-18.02	
15283	6.0102	-18.031	
15284	6.0106	-18.04	
15285	6.0109	-18.048	
15286	6.0113	-18.055	
15287	6.0116	-18.059	
15288	6.012	-18.063	
15289	6.0124	-18.064	
15290	6.0127	-18.065	
15291	6.0131	-18.063	
15292	6.0135	-18.06	
15293	6.0138	-18.055	
15294	6.0142	-18.048	
15295	6.0146	-18.04	
15296	6.0149	-18.03	
