	Time [s]	Z Axis - Relative Rotation - Joint Probe - General - Ground To PENDULUM - 4.9966e-003 s (Relative Rotation Z) [°]	
24348	8.106	11.391	
24349	8.1063	11.407	
24350	8.1065	11.426	
24351	8.1068	11.448	
24352	8.107	11.472	
24353	8.1073	11.498	
24354	8.1076	11.526	
24355	8.1079	11.555	
24356	8.1082	11.586	
24357	8.1085	11.617	
24358	8.1088	11.649	
24359	8.1091	11.682	
24360	8.1094	11.715	
24361	8.1097	11.748	
24362	8.11	11.781	
24363	8.1103	11.815	
24364	8.1106	11.849	
24365	8.1109	11.882	
24366	8.1112	11.917	
24367	8.1116	11.951	
24368	8.1119	11.987	
24369	8.1123	12.024	
24370	8.1128	12.065	
24371	8.1133	12.107	
24372	8.1136	12.127	
24373	8.1139	12.148	
24374	8.1142	12.17	
24375	8.1145	12.191	
24376	8.1148	12.212	
24377	8.1151	12.232	
24378	8.1153	12.241	
24379	8.1155	12.253	
24380	8.1157	12.265	
24381	8.116	12.278	
24382	8.1162	12.292	
24383	8.1165	12.306	
24384	8.1168	12.32	
24385	8.1171	12.333	
24386	8.1173	12.347	
24387	8.1176	12.361	
24388	8.1179	12.374	
24389	8.1182	12.388	
24390	8.1185	12.402	
24391	8.1188	12.415	
24392	8.1191	12.429	
24393	8.1194	12.442	
24394	8.1197	12.456	
24395	8.12	12.47	
24396	8.1203	12.484	
24397	8.1206	12.499	
24398	8.1209	12.514	
24399	8.1212	12.529	
24400	8.1215	12.544	
24401	8.1218	12.56	
24402	8.1221	12.576	
24403	8.1224	12.593	
24404	8.1227	12.61	
24405	8.123	12.627	
24406	8.1233	12.645	
24407	8.1236	12.663	
24408	8.124	12.681	
24409	8.1243	12.7	
24410	8.1246	12.719	
24411	8.1249	12.738	
24412	8.1253	12.757	
24413	8.1256	12.776	
24414	8.126	12.795	
24415	8.1263	12.814	
24416	8.1267	12.832	
24417	8.1271	12.849	
24418	8.1274	12.865	
24419	8.1278	12.88	
24420	8.1283	12.894	
24421	8.1287	12.906	
24422	8.1291	12.915	
24423	8.1296	12.921	
24424	8.1301	12.925	
24425	8.1306	12.926	
24426	8.1311	12.924	
24427	8.1316	12.92	
24428	8.1318	12.918	
24429	8.1321	12.914	
24430	8.1325	12.91	
24431	8.1329	12.906	
24432	8.1333	12.902	
24433	8.1337	12.9	
24434	8.1342	12.899	
24435	8.1346	12.902	
24436	8.1352	12.909	
24437	8.1358	12.925	
24438	8.1361	12.936	
24439	8.1364	12.952	
24440	8.1368	12.971	
24441	8.1372	12.994	
24442	8.1374	13.007	
24443	8.1376	13.023	
24444	8.1378	13.043	
24445	8.1381	13.066	
24446	8.1384	13.091	
24447	8.1386	13.119	
24448	8.1389	13.148	
24449	8.1392	13.18	
24450	8.1395	13.213	
24451	8.1398	13.247	
24452	8.14	13.264	
24453	8.1401	13.285	
24454	8.1404	13.31	
24455	8.1406	13.337	
24456	8.1408	13.367	
24457	8.1411	13.399	
24458	8.1414	13.432	
24459	8.1416	13.467	
24460	8.1419	13.502	
24461	8.1422	13.539	
24462	8.1425	13.576	
24463	8.1429	13.614	
24464	8.1432	13.653	
24465	8.1436	13.695	
24466	8.1441	13.74	
24467	8.1446	13.789	
24468	8.1448	13.812	
24469	8.1451	13.837	
24470	8.1454	13.863	
24471	8.1458	13.889	
24472	8.1461	13.914	
24473	8.1464	13.938	
24474	8.1466	13.95	
24475	8.1468	13.963	
24476	8.147	13.978	
24477	8.1473	13.994	
24478	8.1475	14.011	
24479	8.1478	14.027	
24480	8.1481	14.044	
24481	8.1484	14.06	
24482	8.1487	14.076	
24483	8.1489	14.092	
24484	8.1492	14.108	
24485	8.1495	14.124	
24486	8.1498	14.139	
24487	8.1501	14.154	
24488	8.1504	14.169	
24489	8.1507	14.184	
24490	8.151	14.199	
24491	8.1513	14.214	
24492	8.1516	14.229	
24493	8.1519	14.244	
24494	8.1522	14.259	
24495	8.1525	14.274	
24496	8.1528	14.29	
24497	8.1531	14.305	
24498	8.1534	14.321	
24499	8.1537	14.337	
24500	8.154	14.353	
24501	8.1543	14.37	
24502	8.1547	14.386	
24503	8.155	14.403	
24504	8.1553	14.42	
24505	8.1556	14.437	
24506	8.1559	14.454	
24507	8.1563	14.47	
24508	8.1566	14.487	
24509	8.1569	14.503	
24510	8.1573	14.519	
24511	8.1576	14.534	
24512	8.158	14.548	
24513	8.1584	14.561	
24514	8.1588	14.573	
24515	8.1592	14.584	
24516	8.1596	14.592	
24517	8.16	14.599	
24518	8.1605	14.602	
24519	8.1609	14.603	
24520	8.1614	14.6	
24521	8.1619	14.595	
24522	8.1624	14.587	
24523	8.1629	14.576	
24524	8.1631	14.571	
24525	8.1634	14.564	
24526	8.1638	14.555	
24527	8.1642	14.547	
24528	8.1646	14.538	
24529	8.165	14.531	
24530	8.1655	14.526	
24531	8.1659	14.524	
24532	8.1665	14.527	
24533	8.167	14.537	
24534	8.1677	14.558	
24535	8.168	14.572	
24536	8.1683	14.59	
24537	8.1687	14.613	
24538	8.169	14.639	
24539	8.1692	14.653	
24540	8.1694	14.67	
24541	8.1696	14.692	
24542	8.1699	14.716	
24543	8.1701	14.744	
24544	8.1704	14.774	
24545	8.1707	14.806	
24546	8.171	14.84	
24547	8.1713	14.875	
24548	8.1716	14.912	
24549	8.1718	14.949	
24550	8.1721	14.988	
24551	8.1724	15.027	
24552	8.1727	15.067	
24553	8.173	15.107	
24554	8.1733	15.148	
24555	8.1737	15.189	
24556	8.174	15.231	
24557	8.1743	15.274	
24558	8.1747	15.318	
24559	8.1751	15.365	
24560	8.1755	15.416	
24561	8.1761	15.47	
24562	8.1763	15.496	
24563	8.1766	15.524	
24564	8.1769	15.553	
24565	8.1772	15.582	
24566	8.1776	15.611	
24567	8.1779	15.638	
24568	8.1781	15.651	
24569	8.1783	15.666	
24570	8.1785	15.683	
24571	8.1787	15.701	
24572	8.179	15.719	
24573	8.1793	15.738	
24574	8.1795	15.756	
24575	8.1798	15.775	
24576	8.1801	15.793	
24577	8.1804	15.81	
24578	8.1807	15.828	
24579	8.181	15.845	
24580	8.1813	15.861	
24581	8.1816	15.878	
24582	8.1819	15.894	
24583	8.1822	15.91	
24584	8.1825	15.925	
24585	8.1828	15.941	
24586	8.1831	15.957	
24587	8.1834	15.972	
24588	8.1837	15.987	
24589	8.184	16.003	
24590	8.1843	16.018	
24591	8.1846	16.033	
24592	8.1849	16.049	
24593	8.1852	16.064	
24594	8.1855	16.079	
24595	8.1858	16.095	
24596	8.1861	16.11	
24597	8.1865	16.125	
24598	8.1868	16.14	
24599	8.1871	16.155	
24600	8.1874	16.169	
24601	8.1878	16.183	
24602	8.1881	16.197	
24603	8.1884	16.209	
24604	8.1888	16.221	
24605	8.1891	16.232	
24606	8.1895	16.242	
24607	8.1899	16.251	
24608	8.1903	16.257	
24609	8.1907	16.262	
24610	8.1911	16.264	
24611	8.1915	16.263	
24612	8.192	16.26	
24613	8.1925	16.252	
24614	8.1929	16.242	
24615	8.1934	16.228	
24616	8.1939	16.212	
24617	8.1944	16.195	
24618	8.1947	16.185	
24619	8.195	16.174	
24620	8.1953	16.162	
24621	8.1957	16.149	
24622	8.1961	16.136	
24623	8.1966	16.125	
24624	8.197	16.116	
24625	8.1975	16.112	
24626	8.198	16.113	
24627	8.1987	16.124	
24628	8.199	16.134	
24629	8.1993	16.148	
24630	8.1997	16.167	
24631	8.2001	16.191	
24632	8.2003	16.204	
24633	8.2005	16.221	
24634	8.2007	16.242	
24635	8.201	16.266	
24636	8.2013	16.293	
24637	8.2015	16.324	
24638	8.2018	16.357	
24639	8.2021	16.392	
24640	8.2024	16.428	
24641	8.2027	16.467	
24642	8.203	16.506	
24643	8.2033	16.547	
24644	8.2036	16.588	
24645	8.2039	16.63	
24646	8.2042	16.673	
24647	8.2045	16.716	
24648	8.2048	16.761	
24649	8.2051	16.805	
24650	8.2055	16.851	
24651	8.2058	16.898	
24652	8.2062	16.946	
24653	8.2066	16.998	
24654	8.2071	17.057	
24655	8.2076	17.116	
24656	8.2079	17.144	
24657	8.2081	17.175	
24658	8.2085	17.206	
24659	8.2088	17.237	
24660	8.2091	17.268	
24661	8.2094	17.297	
24662	8.2096	17.311	
24663	8.2098	17.327	
24664	8.21	17.345	
24665	8.2103	17.365	
24666	8.2105	17.385	
24667	8.2108	17.405	
24668	8.2111	17.425	
24669	8.2114	17.444	
24670	8.2117	17.464	
24671	8.2119	17.483	
24672	8.2122	17.501	
24673	8.2125	17.519	
24674	8.2128	17.537	
24675	8.2131	17.554	
24676	8.2134	17.571	
24677	8.2137	17.587	
24678	8.214	17.603	
24679	8.2143	17.619	
24680	8.2146	17.635	
24681	8.2149	17.65	
24682	8.2152	17.666	
24683	8.2155	17.681	
24684	8.2158	17.695	
24685	8.2161	17.71	
24686	8.2164	17.724	
24687	8.2167	17.739	
24688	8.2171	17.753	
24689	8.2174	17.767	
24690	8.2177	17.78	
24691	8.218	17.793	
24692	8.2183	17.806	
24693	8.2187	17.818	
24694	8.219	17.83	
24695	8.2193	17.84	
24696	8.2197	17.85	
24697	8.22	17.859	
24698	8.2204	17.867	
24699	8.2207	17.873	
24700	8.2211	17.878	
24701	8.2215	17.881	
24702	8.2219	17.881	
24703	8.2223	17.879	
24704	8.2227	17.873	
24705	8.2232	17.865	
24706	8.2236	17.852	
24707	8.2241	17.836	
24708	8.2246	17.817	
24709	8.2251	17.795	
24710	8.2256	17.77	
24711	8.2258	17.758	
24712	8.2261	17.742	
24713	8.2265	17.725	
24714	8.2269	17.706	
24715	8.2273	17.687	
24716	8.2277	17.67	
24717	8.2282	17.655	
24718	8.2287	17.643	
24719	8.2292	17.637	
24720	8.2297	17.638	
24721	8.2304	17.65	
24722	8.2307	17.662	
24723	8.231	17.677	
24724	8.2314	17.698	
24725	8.2317	17.723	
24726	8.2319	17.737	
24727	8.2321	17.754	
24728	8.2323	17.776	
24729	8.2326	17.802	
24730	8.2329	17.83	
24731	8.2332	17.862	
24732	8.2334	17.897	
24733	8.2337	17.934	
24734	8.234	17.972	
24735	8.2343	18.013	
24736	8.2346	18.054	
24737	8.2349	18.097	
24738	8.2352	18.141	
24739	8.2355	18.186	
24740	8.2358	18.231	
24741	8.2361	18.278	
24742	8.2364	18.325	
24743	8.2368	18.373	
24744	8.2371	18.422	
24745	8.2375	18.473	
24746	8.2378	18.527	
24747	8.2383	18.586	
24748	8.2388	18.651	
24749	8.2391	18.682	
24750	8.2393	18.716	
24751	8.2397	18.751	
24752	8.24	18.787	
24753	8.2403	18.821	
24754	8.2407	18.854	
24755	8.2408	18.87	
24756	8.241	18.889	
24757	8.2413	18.909	
24758	8.2415	18.931	
24759	8.2418	18.953	
24760	8.242	18.975	
24761	8.2423	18.997	
24762	8.2426	19.019	
24763	8.2429	19.04	
24764	8.2432	19.061	
24765	8.2435	19.081	
24766	8.2438	19.1	
24767	8.2441	19.119	
24768	8.2444	19.137	
24769	8.2447	19.155	
24770	8.245	19.172	
24771	8.2453	19.188	
24772	8.2456	19.204	
24773	8.2459	19.22	
24774	8.2462	19.236	
24775	8.2465	19.251	
24776	8.2468	19.265	
24777	8.2471	19.279	
24778	8.2474	19.293	
24779	8.2477	19.307	
24780	8.248	19.32	
24781	8.2483	19.333	
24782	8.2486	19.345	
24783	8.249	19.357	
24784	8.2493	19.368	
24785	8.2496	19.379	
24786	8.2499	19.389	
24787	8.2503	19.398	
24788	8.2506	19.406	
24789	8.2509	19.413	
24790	8.2513	19.419	
24791	8.2516	19.423	
24792	8.252	19.426	
24793	8.2524	19.427	
24794	8.2527	19.425	
24795	8.2531	19.421	
24796	8.2535	19.414	
24797	8.254	19.404	
24798	8.2544	19.39	
24799	8.2548	19.373	
24800	8.2553	19.351	
24801	8.2558	19.325	
24802	8.2563	19.297	
24803	8.2568	19.266	
24804	8.2573	19.234	
24805	8.2576	19.217	
24806	8.2579	19.198	
24807	8.2582	19.176	
24808	8.2586	19.153	
24809	8.259	19.131	
24810	8.2595	19.111	
24811	8.2599	19.093	
24812	8.2604	19.081	
24813	8.2609	19.075	
24814	8.2616	19.08	
24815	8.2619	19.087	
24816	8.2622	19.1	
24817	8.2626	19.118	
24818	8.263	19.14	
24819	8.2632	19.154	
24820	8.2634	19.171	
24821	8.2636	19.192	
24822	8.2639	19.217	
24823	8.2642	19.246	
24824	8.2644	19.278	
24825	8.2647	19.312	
24826	8.265	19.35	
24827	8.2653	19.389	
24828	8.2656	19.431	
24829	8.2659	19.474	
24830	8.2662	19.518	
24831	8.2665	19.563	
24832	8.2668	19.61	
24833	8.2671	19.657	
24834	8.2674	19.705	
24835	8.2677	19.754	
24836	8.2681	19.805	
24837	8.2684	19.856	
24838	8.2688	19.909	
24839	8.2691	19.965	
24840	8.2696	20.025	
24841	8.2701	20.095	
24842	8.2706	20.163	
24843	8.2709	20.196	
24844	8.2712	20.23	
24845	8.2715	20.265	
24846	8.2718	20.3	
24847	8.2721	20.333	
24848	8.2724	20.365	
24849	8.2726	20.381	
24850	8.2728	20.399	
24851	8.273	20.419	
24852	8.2733	20.441	
24853	8.2735	20.463	
24854	8.2738	20.485	
24855	8.2741	20.506	
24856	8.2744	20.528	
24857	8.2747	20.549	
24858	8.2749	20.569	
24859	8.2752	20.589	
24860	8.2755	20.608	
24861	8.2758	20.626	
24862	8.2761	20.644	
24863	8.2764	20.661	
24864	8.2767	20.678	
24865	8.277	20.694	
24866	8.2773	20.709	
24867	8.2776	20.724	
24868	8.2779	20.738	
24869	8.2782	20.752	
24870	8.2785	20.765	
24871	8.2789	20.778	
24872	8.2792	20.791	
24873	8.2795	20.802	
24874	8.2798	20.813	
24875	8.2801	20.824	
24876	8.2804	20.834	
24877	8.2807	20.843	
24878	8.281	20.851	
24879	8.2814	20.858	
24880	8.2817	20.864	
24881	8.282	20.869	
24882	8.2824	20.872	
24883	8.2827	20.874	
24884	8.2831	20.875	
24885	8.2834	20.873	
24886	8.2838	20.869	
24887	8.2842	20.862	
24888	8.2846	20.852	
24889	8.285	20.84	
24890	8.2854	20.823	
24891	8.2859	20.802	
24892	8.2863	20.777	
24893	8.2868	20.748	
24894	8.2873	20.714	
24895	8.2878	20.678	
24896	8.2883	20.639	
24897	8.2885	20.619	
24898	8.2889	20.595	
24899	8.2892	20.568	
24900	8.2896	20.538	
24901	8.29	20.509	
24902	8.2904	20.48	
24903	8.2909	20.454	
24904	8.2914	20.432	
24905	8.2919	20.415	
24906	8.2924	20.405	
24907	8.2931	20.407	
24908	8.2934	20.414	
24909	8.2937	20.425	
24910	8.2941	20.443	
24911	8.2945	20.465	
24912	8.2946	20.478	
24913	8.2949	20.495	
24914	8.2951	20.517	
24915	8.2954	20.542	
24916	8.2956	20.571	
24917	8.2959	20.603	
24918	8.2962	20.639	
24919	8.2965	20.677	
24920	8.2968	20.717	
24921	8.2971	20.76	
24922	8.2974	20.804	
24923	8.2977	20.849	
24924	8.298	20.896	
24925	8.2983	20.944	
24926	8.2986	20.993	
24927	8.2989	21.043	
24928	8.2992	21.095	
24929	8.2995	21.147	
24930	8.2999	21.201	
24931	8.3002	21.256	
24932	8.3006	21.315	
24933	8.3011	21.379	
24934	8.3016	21.451	
24935	8.3021	21.52	
24936	8.3024	21.553	
24937	8.3027	21.588	
24938	8.303	21.624	
24939	8.3033	21.659	
24940	8.3036	21.694	
24941	8.3039	21.727	
24942	8.3041	21.743	
24943	8.3043	21.761	
24944	8.3045	21.782	
24945	8.3047	21.804	
24946	8.305	21.826	
24947	8.3053	21.849	
24948	8.3055	21.871	
24949	8.3058	21.893	
24950	8.3061	21.914	
24951	8.3064	21.935	
24952	8.3067	21.954	
24953	8.307	21.973	
24954	8.3073	21.992	
24955	8.3076	22.009	
24956	8.3079	22.026	
24957	8.3082	22.042	
24958	8.3085	22.058	
24959	8.3088	22.072	
24960	8.3091	22.086	
24961	8.3094	22.1	
24962	8.3097	22.113	
24963	8.31	22.125	
24964	8.3103	22.136	
24965	8.3106	22.147	
