	Time [s]	Theta 1 (Bottom Pendulum) (Relative Rotation X) [°]	
7686	3.049	-13.359	
7687	3.0495	-13.325	
7688	3.05	-13.288	
7689	3.0506	-13.247	
7690	3.0513	-13.199	
7691	3.0521	-13.146	
7692	3.0529	-13.097	
7693	3.0533	-13.074	
7694	3.0538	-13.052	
7695	3.0542	-13.032	
7696	3.0547	-13.015	
7697	3.0549	-13.007	
7698	3.0552	-12.999	
7699	3.0555	-12.992	
7700	3.0558	-12.986	
7701	3.0561	-12.981	
7702	3.0565	-12.979	
7703	3.0569	-12.978	
7704	3.0573	-12.98	
7705	3.0576	-12.984	
7706	3.058	-12.99	
7707	3.0584	-12.998	
7708	3.0588	-13.008	
7709	3.0592	-13.019	
7710	3.0595	-13.032	
7711	3.0599	-13.046	
7712	3.0603	-13.06	
7713	3.0607	-13.076	
7714	3.0611	-13.092	
7715	3.0615	-13.108	
7716	3.062	-13.125	
7717	3.0624	-13.143	
7718	3.063	-13.161	
7719	3.0636	-13.182	
7720	3.0643	-13.201	
7721	3.0646	-13.209	
7722	3.065	-13.217	
7723	3.0653	-13.225	
7724	3.0657	-13.231	
7725	3.0661	-13.237	
7726	3.0665	-13.241	
7727	3.0667	-13.243	
7728	3.067	-13.245	
7729	3.0672	-13.246	
7730	3.0675	-13.247	
7731	3.0678	-13.248	
7732	3.0682	-13.248	
7733	3.0685	-13.247	
7734	3.0689	-13.245	
7735	3.0692	-13.243	
7736	3.0696	-13.24	
7737	3.0699	-13.236	
7738	3.0703	-13.231	
7739	3.0706	-13.226	
7740	3.071	-13.22	
7741	3.0714	-13.213	
7742	3.0717	-13.205	
7743	3.0721	-13.196	
7744	3.0725	-13.186	
7745	3.0728	-13.175	
7746	3.0732	-13.163	
7747	3.0736	-13.15	
7748	3.074	-13.136	
7749	3.0744	-13.12	
7750	3.0748	-13.103	
7751	3.0752	-13.084	
7752	3.0756	-13.064	
7753	3.076	-13.041	
7754	3.0765	-13.017	
7755	3.0769	-12.99	
7756	3.0774	-12.961	
7757	3.0779	-12.929	
7758	3.0785	-12.893	
7759	3.0791	-12.854	
7760	3.0797	-12.809	
7761	3.0805	-12.757	
7762	3.0813	-12.706	
7763	3.0817	-12.683	
7764	3.0822	-12.66	
7765	3.0826	-12.639	
7766	3.0831	-12.62	
7767	3.0833	-12.611	
7768	3.0836	-12.602	
7769	3.0839	-12.594	
7770	3.0842	-12.586	
7771	3.0846	-12.58	
7772	3.0849	-12.576	
7773	3.0853	-12.573	
7774	3.0857	-12.573	
7775	3.0861	-12.575	
7776	3.0865	-12.579	
7777	3.0868	-12.585	
7778	3.0872	-12.593	
7779	3.0876	-12.602	
7780	3.088	-12.612	
7781	3.0884	-12.624	
7782	3.0888	-12.636	
7783	3.0892	-12.649	
7784	3.0896	-12.662	
7785	3.09	-12.676	
7786	3.0904	-12.69	
7787	3.0909	-12.705	
7788	3.0914	-12.72	
7789	3.0919	-12.736	
7790	3.0926	-12.751	
7791	3.0929	-12.758	
7792	3.0933	-12.764	
7793	3.0936	-12.771	
7794	3.094	-12.776	
7795	3.0944	-12.78	
7796	3.0948	-12.784	
7797	3.095	-12.785	
7798	3.0953	-12.786	
7799	3.0955	-12.787	
7800	3.0958	-12.787	
7801	3.0962	-12.787	
7802	3.0965	-12.786	
7803	3.0968	-12.785	
7804	3.0972	-12.783	
7805	3.0975	-12.78	
7806	3.0979	-12.777	
7807	3.0982	-12.772	
7808	3.0986	-12.768	
7809	3.099	-12.762	
7810	3.0993	-12.756	
7811	3.0997	-12.749	
7812	3.1	-12.741	
7813	3.1004	-12.733	
7814	3.1008	-12.724	
7815	3.1012	-12.714	
7816	3.1015	-12.703	
7817	3.1019	-12.691	
7818	3.1023	-12.678	
7819	3.1027	-12.664	
7820	3.1031	-12.648	
7821	3.1035	-12.631	
7822	3.1039	-12.613	
7823	3.1043	-12.593	
7824	3.1048	-12.571	
7825	3.1052	-12.548	
7826	3.1057	-12.522	
7827	3.1062	-12.493	
7828	3.1067	-12.462	
7829	3.1072	-12.427	
7830	3.1078	-12.388	
7831	3.1085	-12.343	
7832	3.1093	-12.294	
7833	3.1097	-12.27	
7834	3.1102	-12.245	
7835	3.1106	-12.22	
7836	3.1111	-12.198	
7837	3.1116	-12.178	
7838	3.1118	-12.169	
7839	3.1121	-12.16	
7840	3.1124	-12.151	
7841	3.1128	-12.142	
7842	3.1131	-12.136	
7843	3.1135	-12.13	
7844	3.1139	-12.127	
7845	3.1142	-12.126	
7846	3.1146	-12.127	
7847	3.115	-12.13	
7848	3.1152	-12.132	
7849	3.1154	-12.135	
7850	3.1157	-12.139	
7851	3.116	-12.144	
7852	3.1163	-12.151	
7853	3.1166	-12.158	
7854	3.117	-12.167	
7855	3.1173	-12.176	
7856	3.1177	-12.187	
7857	3.1181	-12.197	
7858	3.1185	-12.208	
7859	3.1189	-12.22	
7860	3.1194	-12.232	
7861	3.1198	-12.243	
7862	3.1204	-12.256	
7863	3.121	-12.268	
7864	3.1214	-12.273	
7865	3.1217	-12.278	
7866	3.1221	-12.282	
7867	3.1225	-12.286	
7868	3.1229	-12.289	
7869	3.1233	-12.29	
7870	3.1235	-12.291	
7871	3.1238	-12.291	
7872	3.124	-12.291	
7873	3.1243	-12.291	
7874	3.1246	-12.29	
7875	3.125	-12.288	
7876	3.1253	-12.286	
7877	3.1257	-12.283	
7878	3.126	-12.28	
7879	3.1264	-12.276	
7880	3.1267	-12.271	
7881	3.1271	-12.266	
7882	3.1274	-12.26	
7883	3.1278	-12.254	
7884	3.1282	-12.247	
7885	3.1285	-12.24	
7886	3.1289	-12.232	
7887	3.1293	-12.223	
7888	3.1296	-12.214	
7889	3.13	-12.204	
7890	3.1304	-12.193	
7891	3.1308	-12.181	
7892	3.1312	-12.168	
7893	3.1316	-12.155	
7894	3.132	-12.139	
7895	3.1324	-12.123	
7896	3.1328	-12.105	
7897	3.1332	-12.086	
7898	3.1337	-12.065	
7899	3.1341	-12.041	
7900	3.1346	-12.016	
7901	3.1351	-11.987	
7902	3.1356	-11.956	
7903	3.1362	-11.921	
7904	3.1369	-11.881	
7905	3.1377	-11.835	
7906	3.1385	-11.789	
7907	3.1389	-11.768	
7908	3.1394	-11.747	
7909	3.1398	-11.728	
7910	3.1403	-11.71	
7911	3.1405	-11.703	
7912	3.1408	-11.694	
7913	3.1411	-11.686	
7914	3.1414	-11.678	
7915	3.1417	-11.672	
7916	3.1421	-11.667	
7917	3.1425	-11.664	
7918	3.1429	-11.663	
7919	3.1432	-11.663	
7920	3.1436	-11.665	
7921	3.144	-11.669	
7922	3.1444	-11.674	
7923	3.1448	-11.68	
7924	3.1451	-11.687	
7925	3.1455	-11.695	
7926	3.1459	-11.704	
7927	3.1463	-11.713	
7928	3.1467	-11.722	
7929	3.1471	-11.731	
7930	3.1475	-11.741	
7931	3.148	-11.75	
7932	3.1485	-11.76	
7933	3.1491	-11.77	
7934	3.1497	-11.778	
7935	3.15	-11.782	
7936	3.1504	-11.785	
7937	3.1508	-11.787	
7938	3.1512	-11.789	
7939	3.1516	-11.79	
7940	3.152	-11.79	
7941	3.1522	-11.79	
7942	3.1524	-11.789	
7943	3.1527	-11.788	
7944	3.153	-11.787	
7945	3.1533	-11.785	
7946	3.1536	-11.782	
7947	3.154	-11.779	
7948	3.1543	-11.776	
7949	3.1547	-11.772	
7950	3.155	-11.768	
7951	3.1554	-11.763	
7952	3.1557	-11.757	
7953	3.1561	-11.752	
7954	3.1564	-11.746	
7955	3.1568	-11.739	
7956	3.1572	-11.732	
7957	3.1575	-11.725	
7958	3.1579	-11.717	
7959	3.1583	-11.708	
7960	3.1587	-11.699	
7961	3.159	-11.689	
7962	3.1594	-11.678	
7963	3.1598	-11.667	
7964	3.1602	-11.654	
7965	3.1606	-11.641	
7966	3.161	-11.626	
7967	3.1614	-11.61	
7968	3.1619	-11.593	
7969	3.1623	-11.573	
7970	3.1628	-11.552	
7971	3.1632	-11.529	
7972	3.1638	-11.503	
7973	3.1643	-11.475	
7974	3.1649	-11.442	
7975	3.1656	-11.405	
7976	3.1664	-11.362	
7977	3.1672	-11.321	
7978	3.1676	-11.302	
7979	3.168	-11.284	
7980	3.1685	-11.267	
7981	3.1689	-11.251	
7982	3.1691	-11.244	
7983	3.1694	-11.237	
7984	3.1697	-11.23	
7985	3.17	-11.223	
7986	3.1704	-11.217	
7987	3.1708	-11.213	
7988	3.1711	-11.211	
7989	3.1715	-11.21	
7990	3.1719	-11.21	
7991	3.1722	-11.212	
7992	3.1726	-11.215	
7993	3.173	-11.22	
7994	3.1734	-11.225	
7995	3.1738	-11.232	
7996	3.1741	-11.238	
7997	3.1745	-11.246	
7998	3.1749	-11.254	
7999	3.1753	-11.262	
8000	3.1757	-11.27	
8001	3.1762	-11.278	
8002	3.1766	-11.285	
8003	3.1771	-11.293	
8004	3.1778	-11.301	
8005	3.1784	-11.307	
8006	3.1788	-11.309	
8007	3.1791	-11.311	
8008	3.1795	-11.312	
8009	3.1799	-11.312	
8010	3.1803	-11.312	
8011	3.1807	-11.311	
8012	3.1809	-11.31	
8013	3.1811	-11.309	
8014	3.1814	-11.307	
8015	3.1817	-11.305	
8016	3.182	-11.303	
8017	3.1823	-11.3	
8018	3.1826	-11.297	
8019	3.183	-11.293	
8020	3.1833	-11.289	
8021	3.1837	-11.285	
8022	3.184	-11.28	
8023	3.1844	-11.275	
8024	3.1848	-11.27	
8025	3.1851	-11.264	
8026	3.1855	-11.258	
8027	3.1858	-11.252	
8028	3.1862	-11.245	
8029	3.1866	-11.238	
8030	3.1869	-11.23	
8031	3.1873	-11.222	
8032	3.1877	-11.214	
8033	3.1881	-11.204	
8034	3.1885	-11.194	
8035	3.1889	-11.183	
8036	3.1893	-11.171	
8037	3.1897	-11.158	
8038	3.1901	-11.144	
8039	3.1905	-11.129	
8040	3.191	-11.111	
8041	3.1915	-11.092	
8042	3.1919	-11.071	
8043	3.1925	-11.048	
8044	3.193	-11.022	
8045	3.1936	-10.992	
8046	3.1944	-10.956	
8047	3.1952	-10.918	
8048	3.1956	-10.899	
8049	3.196	-10.88	
8050	3.1965	-10.862	
8051	3.1969	-10.845	
8052	3.1974	-10.83	
8053	3.1976	-10.823	
8054	3.1979	-10.816	
8055	3.1982	-10.809	
8056	3.1986	-10.803	
8057	3.1989	-10.798	
8058	3.1993	-10.794	
8059	3.1996	-10.792	
8060	3.2	-10.791	
8061	3.2004	-10.791	
8062	3.2008	-10.793	
8063	3.2012	-10.796	
8064	3.2015	-10.801	
8065	3.2019	-10.806	
8066	3.2023	-10.812	
8067	3.2027	-10.818	
8068	3.2031	-10.825	
8069	3.2035	-10.832	
8070	3.2039	-10.839	
8071	3.2043	-10.847	
8072	3.2047	-10.854	
8073	3.2052	-10.861	
8074	3.2057	-10.868	
8075	3.2063	-10.874	
8076	3.2069	-10.879	
8077	3.2072	-10.881	
8078	3.2076	-10.883	
8079	3.208	-10.883	
8080	3.2084	-10.884	
8081	3.2088	-10.883	
8082	3.2092	-10.882	
8083	3.2094	-10.881	
8084	3.2096	-10.88	
8085	3.2099	-10.878	
8086	3.2102	-10.876	
8087	3.2105	-10.874	
8088	3.2108	-10.871	
8089	3.2111	-10.868	
8090	3.2115	-10.865	
8091	3.2118	-10.861	
8092	3.2122	-10.857	
8093	3.2125	-10.853	
8094	3.2129	-10.849	
8095	3.2132	-10.844	
8096	3.2136	-10.839	
8097	3.214	-10.834	
8098	3.2143	-10.829	
8099	3.2147	-10.823	
8100	3.2151	-10.817	
8101	3.2154	-10.811	
8102	3.2158	-10.804	
8103	3.2162	-10.797	
8104	3.2166	-10.789	
8105	3.217	-10.781	
8106	3.2173	-10.772	
8107	3.2177	-10.762	
8108	3.2182	-10.751	
8109	3.2186	-10.74	
8110	3.219	-10.726	
8111	3.2194	-10.712	
8112	3.2199	-10.696	
8113	3.2204	-10.678	
8114	3.2209	-10.658	
8115	3.2215	-10.635	
8116	3.2221	-10.609	
8117	3.2227	-10.579	
8118	3.2235	-10.544	
8119	3.2239	-10.527	
8120	3.2244	-10.51	
8121	3.2249	-10.492	
8122	3.2253	-10.476	
8123	3.2258	-10.462	
8124	3.226	-10.455	
8125	3.2263	-10.449	
8126	3.2266	-10.442	
8127	3.227	-10.436	
8128	3.2273	-10.431	
8129	3.2277	-10.428	
8130	3.2281	-10.425	
8131	3.2284	-10.425	
8132	3.2288	-10.425	
8133	3.2292	-10.427	
8134	3.2294	-10.429	
8135	3.2296	-10.431	
8136	3.2299	-10.434	
8137	3.2302	-10.438	
8138	3.2305	-10.442	
8139	3.2308	-10.447	
8140	3.2312	-10.453	
8141	3.2315	-10.46	
8142	3.2319	-10.467	
8143	3.2323	-10.474	
8144	3.2327	-10.481	
8145	3.2331	-10.488	
8146	3.2335	-10.495	
8147	3.234	-10.502	
8148	3.2346	-10.508	
8149	3.2352	-10.514	
8150	3.2355	-10.517	
8151	3.2359	-10.519	
8152	3.2363	-10.52	
8153	3.2367	-10.521	
8154	3.2371	-10.521	
8155	3.2375	-10.52	
8156	3.2377	-10.52	
8157	3.2379	-10.519	
8158	3.2382	-10.518	
8159	3.2385	-10.516	
8160	3.2388	-10.515	
8161	3.2392	-10.512	
8162	3.2395	-10.51	
8163	3.2398	-10.507	
8164	3.2402	-10.504	
8165	3.2405	-10.501	
8166	3.2409	-10.498	
8167	3.2413	-10.494	
8168	3.2416	-10.49	
8169	3.242	-10.486	
8170	3.2423	-10.482	
8171	3.2427	-10.478	
8172	3.2431	-10.473	
8173	3.2434	-10.469	
8174	3.2438	-10.464	
8175	3.2442	-10.458	
8176	3.2445	-10.452	
8177	3.2449	-10.446	
8178	3.2453	-10.44	
8179	3.2457	-10.432	
8180	3.2461	-10.424	
8181	3.2465	-10.416	
8182	3.2469	-10.406	
8183	3.2473	-10.395	
8184	3.2478	-10.383	
8185	3.2482	-10.37	
8186	3.2487	-10.355	
8187	3.2492	-10.338	
8188	3.2497	-10.319	
8189	3.2503	-10.297	
8190	3.2509	-10.272	
8191	3.2517	-10.242	
8192	3.2525	-10.21	
8193	3.2529	-10.195	
8194	3.2533	-10.18	
8195	3.2538	-10.166	
8196	3.2543	-10.153	
8197	3.2545	-10.147	
8198	3.2548	-10.141	
8199	3.2551	-10.135	
8200	3.2554	-10.13	
8201	3.2558	-10.126	
8202	3.2561	-10.122	
8203	3.2565	-10.121	
8204	3.2569	-10.12	
8205	3.2573	-10.122	
8206	3.2576	-10.124	
8207	3.2578	-10.126	
8208	3.2581	-10.128	
8209	3.2583	-10.131	
8210	3.2586	-10.136	
8211	3.2589	-10.14	
8212	3.2593	-10.146	
8213	3.2596	-10.153	
8214	3.26	-10.16	
8215	3.2603	-10.167	
8216	3.2607	-10.175	
8217	3.2611	-10.182	
8218	3.2615	-10.19	
8219	3.2619	-10.198	
8220	3.2624	-10.206	
8221	3.2629	-10.213	
8222	3.2636	-10.221	
8223	3.2639	-10.224	
8224	3.2643	-10.227	
8225	3.2647	-10.23	
8226	3.2651	-10.231	
8227	3.2656	-10.232	
8228	3.2658	-10.233	
8229	3.266	-10.233	
8230	3.2663	-10.232	
8231	3.2666	-10.232	
8232	3.2669	-10.231	
8233	3.2673	-10.23	
8234	3.2676	-10.228	
8235	3.268	-10.227	
8236	3.2683	-10.225	
8237	3.2687	-10.222	
8238	3.269	-10.22	
8239	3.2694	-10.217	
8240	3.2697	-10.214	
8241	3.2701	-10.211	
8242	3.2705	-10.208	
8243	3.2708	-10.205	
8244	3.2712	-10.201	
8245	3.2716	-10.198	
8246	3.2719	-10.194	
8247	3.2723	-10.19	
8248	3.2727	-10.185	
8249	3.273	-10.181	
8250	3.2734	-10.175	
8251	3.2738	-10.17	
8252	3.2742	-10.164	
8253	3.2746	-10.157	
8254	3.275	-10.149	
8255	3.2754	-10.141	
8256	3.2758	-10.131	
8257	3.2762	-10.12	
8258	3.2767	-10.108	
8259	3.2772	-10.095	
8260	3.2777	-10.079	
8261	3.2782	-10.062	
8262	3.2787	-10.042	
8263	3.2793	-10.02	
8264	3.2801	-9.9923	
8265	3.2809	-9.9626	
8266	3.2813	-9.9486	
8267	3.2817	-9.9343	
8268	3.2822	-9.9206	
8269	3.2827	-9.9082	
8270	3.2831	-9.8977	
8271	3.2834	-9.8932	
8272	3.2836	-9.8886	
8273	3.2839	-9.8844	
8274	3.2843	-9.881	
8275	3.2846	-9.8787	
8276	3.285	-9.8777	
8277	3.2854	-9.878	
8278	3.2857	-9.8797	
8279	3.2861	-9.8828	
8280	3.2865	-9.8872	
8281	3.2869	-9.8926	
8282	3.2872	-9.899	
8283	3.2876	-9.9061	
8284	3.288	-9.914	
8285	3.2884	-9.9223	
8286	3.2888	-9.9311	
8287	3.2892	-9.9401	
8288	3.2896	-9.9492	
8289	3.29	-9.9583	
8290	3.2904	-9.9675	
8291	3.2909	-9.9765	
8292	3.2914	-9.9854	
8293	3.292	-9.9948	
8294	3.2926	-10.003	
8295	3.2929	-10.006	
8296	3.2933	-10.009	
8297	3.2937	-10.012	
8298	3.2941	-10.014	
8299	3.2945	-10.015	
8300	3.2949	-10.016	
8301	3.2951	-10.016	
8302	3.2953	-10.016	
8303	3.2956	-10.016	
8304	3.2959	-10.016	
8305	3.2962	-10.015	
8306	3.2965	-10.014	
8307	3.2968	-10.013	
8308	3.2972	-10.012	
8309	3.2975	-10.01	
8310	3.2979	-10.008	
8311	3.2982	-10.006	
8312	3.2986	-10.004	
8313	3.2989	-10.001	
8314	3.2993	-9.9989	
8315	3.2997	-9.9961	
8316	3.3	-9.9931	
8317	3.3004	-9.9899	
8318	3.3007	-9.9864	
8319	3.3011	-9.9826	
8320	3.3015	-9.9785	
8321	3.3019	-9.9739	
8322	3.3023	-9.9688	
8323	3.3026	-9.9632	
8324	3.303	-9.9569	
8325	3.3034	-9.9499	
8326	3.3038	-9.942	
8327	3.3043	-9.9331	
8328	3.3047	-9.9231	
8329	3.3051	-9.9117	
8330	3.3056	-9.8989	
8331	3.3061	-9.8845	
8332	3.3066	-9.868	
8333	3.3071	-9.8494	
8334	3.3077	-9.828	
8335	3.3084	-9.8026	
8336	3.3092	-9.7737	
8337	3.3096	-9.7597	
8338	3.3101	-9.7452	
8339	3.3105	-9.7312	
8340	3.311	-9.7184	
8341	3.3115	-9.7075	
8342	3.3117	-9.7028	
8343	3.312	-9.6981	
8344	3.3123	-9.6937	
8345	3.3126	-9.6902	
8346	3.313	-9.6878	
8347	3.3134	-9.6868	
8348	3.3137	-9.6873	
8349	3.3141	-9.6893	
8350	3.3145	-9.6927	
8351	3.3149	-9.6975	
8352	3.3151	-9.7004	
8353	3.3153	-9.7042	
8354	3.3156	-9.7091	
8355	3.3159	-9.715	
8356	3.3162	-9.7218	
8357	3.3165	-9.7296	
8358	3.3168	-9.7381	
8359	3.3172	-9.7473	
8360	3.3176	-9.7569	
8361	3.318	-9.7669	
8362	3.3183	-9.7771	
8363	3.3188	-9.7875	
8364	3.3192	-9.798	
8365	3.3197	-9.8085	
8366	3.3202	-9.8193	
8367	3.3209	-9.8304	
8368	3.3212	-9.8353	
8369	3.3216	-9.84	
8370	3.3219	-9.8444	
8371	3.3223	-9.8482	
8372	3.3228	-9.8513	
8373	3.3232	-9.8537	
8374	3.3234	-9.8546	
8375	3.3236	-9.8556	
8376	3.3239	-9.8564	
8377	3.3242	-9.857	
8378	3.3245	-9.8573	
8379	3.3248	-9.8573	
8380	3.3252	-9.857	
8381	3.3255	-9.8565	
8382	3.3259	-9.8556	
8383	3.3262	-9.8545	
8384	3.3266	-9.8532	
8385	3.3269	-9.8516	
8386	3.3273	-9.8497	
8387	3.3276	-9.8477	
8388	3.328	-9.8454	
8389	3.3284	-9.8428	
8390	3.3287	-9.84	
8391	3.3291	-9.8368	
8392	3.3295	-9.8334	
8393	3.3298	-9.8295	
8394	3.3302	-9.8252	
8395	3.3306	-9.8204	
8396	3.331	-9.8151	
8397	3.3314	-9.809	
8398	3.3318	-9.8023	
8399	3.3322	-9.7946	
8400	3.3326	-9.786	
8401	3.333	-9.7763	
8402	3.3334	-9.7653	
8403	3.3339	-9.7529	
8404	3.3344	-9.739	
8405	3.3348	-9.7231	
8406	3.3354	-9.7052	
8407	3.3359	-9.6849	
8408	3.3366	-9.6613	
8409	3.3373	-9.633	
8410	3.3381	-9.6035	
8411	3.3385	-9.5897	
8412	3.339	-9.5761	
8413	3.3394	-9.5633	
8414	3.3399	-9.5522	
8415	3.3404	-9.5431	
8416	3.3406	-9.5394	
8417	3.3409	-9.5359	
8418	3.3412	-9.5328	
8419	3.3415	-9.5308	
8420	3.3419	-9.5299	
8421	3.3422	-9.5305	
8422	3.3426	-9.5326	
8423	3.343	-9.5363	
8424	3.3433	-9.5413	
8425	3.3437	-9.5476	
8426	3.3441	-9.5552	
8427	3.3445	-9.5637	
8428	3.3448	-9.5732	
8429	3.3452	-9.5833	
8430	3.3456	-9.594	
8431	3.346	-9.6052	
8432	3.3464	-9.6167	
8433	3.3468	-9.6285	
8434	3.3472	-9.6404	
8435	3.3476	-9.6523	
8436	3.3481	-9.6644	
8437	3.3486	-9.6768	
8438	3.3493	-9.691	
8439	3.3496	-9.6973	
8440	3.35	-9.7036	
8441	3.3504	-9.7095	
8442	3.3508	-9.7148	
8443	3.3512	-9.7192	
8444	3.3515	-9.7211	
8445	3.3517	-9.7231	
8446	3.352	-9.7251	
8447	3.3523	-9.7268	
8448	3.3526	-9.7283	
8449	3.353	-9.7294	
8450	3.3533	-9.7301	
8451	3.3536	-9.7305	
8452	3.354	-9.7305	
8453	3.3544	-9.7301	
8454	3.3547	-9.7294	
8455	3.3551	-9.7284	
8456	3.3554	-9.7271	
8457	3.3558	-9.7255	
8458	3.3562	-9.7236	
8459	3.3565	-9.7213	
8460	3.3569	-9.7188	
8461	3.3573	-9.7159	
8462	3.3576	-9.7126	
8463	3.358	-9.7089	
8464	3.3584	-9.7048	
8465	3.3587	-9.7001	
8466	3.3591	-9.6949	
8467	3.3595	-9.689	
8468	3.3599	-9.6824	
8469	3.3603	-9.675	
8470	3.3607	-9.6667	
8471	3.3611	-9.6573	
8472	3.3615	-9.6468	
8473	3.362	-9.6349	
8474	3.3624	-9.6215	
8475	3.3629	-9.6065	
8476	3.3634	-9.5896	
8477	3.3639	-9.5705	
8478	3.3644	-9.549	
8479	3.3651	-9.5242	
8480	3.3658	-9.4946	
8481	3.3666	-9.4634	
8482	3.367	-9.4488	
8483	3.3675	-9.4342	
8484	3.3679	-9.4205	
8485	3.3684	-9.4084	
8486	3.3688	-9.3985	
8487	3.3691	-9.3944	
8488	3.3694	-9.3904	
8489	3.3697	-9.387	
8490	3.37	-9.3845	
8491	3.3703	-9.3834	
8492	3.3707	-9.3838	
8493	3.3711	-9.3858	
8494	3.3714	-9.3894	
8495	3.3718	-9.3945	
8496	3.3722	-9.4011	
8497	3.3726	-9.4089	
8498	3.373	-9.4178	
8499	3.3733	-9.4278	
8500	3.3737	-9.4385	
8501	3.3741	-9.4499	
8502	3.3745	-9.4618	
8503	3.3749	-9.4741	
8504	3.3753	-9.4867	
8505	3.3757	-9.4995	
8506	3.3761	-9.5125	
8507	3.3766	-9.5257	
8508	3.3771	-9.5392	
8509	3.3777	-9.5543	
8510	3.3784	-9.5678	
8511	3.3787	-9.5737	
8512	3.3791	-9.5795	
8513	3.3794	-9.5849	
8514	3.3798	-9.5896	
8515	3.3802	-9.5936	
8516	3.3806	-9.5969	
8517	3.3808	-9.5983	
8518	3.3811	-9.5997	
8519	3.3813	-9.6011	
8520	3.3816	-9.6022	
8521	3.3819	-9.603	
8522	3.3822	-9.6036	
8523	3.3826	-9.6037	
8524	3.3829	-9.6035	
8525	3.3833	-9.6029	
8526	3.3836	-9.6019	
8527	3.384	-9.6005	
8528	3.3843	-9.5988	
8529	3.3847	-9.5967	
8530	3.3851	-9.5942	
8531	3.3854	-9.5914	
8532	3.3858	-9.5881	
8533	3.3861	-9.5843	
8534	3.3865	-9.5801	
8535	3.3869	-9.5754	
8536	3.3873	-9.5701	
8537	3.3876	-9.5641	
8538	3.388	-9.5574	
8539	3.3884	-9.55	
8540	3.3888	-9.5416	
8541	3.3892	-9.5322	
8542	3.3896	-9.5217	
8543	3.39	-9.51	
8544	3.3905	-9.4969	
8545	3.3909	-9.4822	
8546	3.3914	-9.4658	
8547	3.3919	-9.4474	
8548	3.3924	-9.4267	
8549	3.3929	-9.4035	
8550	3.3936	-9.377	
8551	3.3943	-9.3456	
8552	3.3951	-9.312	
8553	3.3955	-9.2962	
8554	3.3959	-9.2802	
8555	3.3964	-9.265	
8556	3.3969	-9.2514	
8557	3.3973	-9.2401	
8558	3.3976	-9.2353	
8559	3.3978	-9.2306	
8560	3.3981	-9.2263	
8561	3.3985	-9.2231	
8562	3.3988	-9.2212	
8563	3.3992	-9.2209	
8564	3.3996	-9.2223	
8565	3.3999	-9.2253	
8566	3.4003	-9.23	
8567	3.4007	-9.2363	
8568	3.4011	-9.2439	
8569	3.4014	-9.2527	
8570	3.4018	-9.2625	
8571	3.4022	-9.2733	
8572	3.4026	-9.2848	
8573	3.403	-9.2968	
8574	3.4034	-9.3094	
8575	3.4038	-9.3223	
8576	3.4042	-9.3354	
8577	3.4046	-9.3488	
8578	3.4051	-9.3623	
8579	3.4056	-9.3762	
8580	3.4061	-9.3912	
8581	3.4068	-9.4054	
8582	3.4071	-9.4117	
8583	3.4075	-9.4179	
8584	3.4078	-9.4238	
8585	3.4082	-9.4291	
8586	3.4086	-9.4336	
8587	3.409	-9.4373	
8588	3.4092	-9.4389	
8589	3.4095	-9.4405	
8590	3.4097	-9.442	
8591	3.41	-9.4432	
8592	3.4103	-9.4442	
8593	3.4107	-9.4447	
8594	3.411	-9.4449	
8595	3.4113	-9.4446	
8596	3.4117	-9.4438	
8597	3.412	-9.4427	
8598	3.4124	-9.4411	
8599	3.4128	-9.4391	
8600	3.4131	-9.4366	
8601	3.4135	-9.4337	
8602	3.4138	-9.4304	
8603	3.4142	-9.4266	
8604	3.4146	-9.4223	
8605	3.4149	-9.4175	
8606	3.4153	-9.4121	
8607	3.4157	-9.4061	
8608	3.4161	-9.3994	
8609	3.4164	-9.392	
8610	3.4168	-9.3837	
8611	3.4172	-9.3745	
8612	3.4176	-9.3643	
8613	3.418	-9.3529	
8614	3.4184	-9.3403	
8615	3.4189	-9.3262	
8616	3.4193	-9.3106	
8617	3.4198	-9.2932	
8618	3.4202	-9.2739	
8619	3.4208	-9.2523	
8620	3.4213	-9.2281	
8621	3.4219	-9.2008	
8622	3.4226	-9.1692	
8623	3.4234	-9.1328	
8624	3.4242	-9.098	
8625	3.4246	-9.0821	
8626	3.425	-9.0668	
8627	3.4254	-9.0528	
8628	3.4259	-9.0408	
8629	3.4261	-9.0356	
8630	3.4264	-9.0304	
8631	3.4267	-9.0255	
8632	3.427	-9.0215	
8633	3.4274	-9.0189	
8634	3.4277	-9.0177	
8635	3.4281	-9.0183	
8636	3.4285	-9.0206	
8637	3.4288	-9.0246	
8638	3.4292	-9.0301	
8639	3.4296	-9.0371	
8640	3.43	-9.0453	
8641	3.4304	-9.0546	
8642	3.4307	-9.0648	
8643	3.4311	-9.0758	
8644	3.4315	-9.0874	
8645	3.4319	-9.0995	
8646	3.4323	-9.112	
8647	3.4327	-9.1247	
8648	3.4331	-9.1377	
8649	3.4336	-9.1508	
8650	3.4341	-9.1642	
8651	3.4347	-9.1785	
8652	3.4353	-9.1922	
8653	3.4356	-9.1982	
8654	3.436	-9.2042	
8655	3.4364	-9.2098	
8656	3.4367	-9.2147	
8657	3.4371	-9.2189	
8658	3.4375	-9.2222	
8659	3.4377	-9.2235	
8660	3.438	-9.2249	
8661	3.4382	-9.226	
8662	3.4385	-9.2269	
8663	3.4389	-9.2275	
8664	3.4392	-9.2276	
